IdMachine;Machine;Nom Appli;Nom long Appli;Type Machine;OS;Distribution;Environnement;Envt Déduit;Niveau de Service;Cpu;Ram (Go);Disque (Go);Cpu Pond.;Ram Pond. (Go);Disque Pond. (Go);Cpu+Ram/4;Heures Cpu;Code Domaine MDC;Libellé Domaine MDC;Statut
8930;SLP10396;OSCAR;Outil de Suivi des Créances A Recouvrer (OSCAR);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_PAIEMENT;Retraite Paiement;Actif
8960;SLP10429;ASURTI;Application du Système Unique Retraite des Travailleurs Indépendants (ASURTI);VM;LINUX;Redhat_7Server;Prod;PROD;OR;6.00;32.00;875.00;6.00;32.00;875.00;14.00;;RETRAITE;Retraite SI historique;Actif
8987;SLP10456;SITEWEBINS;SITES WEB INSTITUIONNELS (SITEWEBINS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;2.00;45.00;2.00;2.00;45.00;2.50;;GDLC;GDLC;Actif
9026;SLP10502;RGCUCOEUR;RGCU Cœur (RGCUCOEUR);VM;LINUX;CentOS_7.6;Prod;PROD;OR;4.00;5.00;35.00;4.00;5.00;35.00;5.25;;RGCU_OPERATEUR;RGCU opérateur;Actif
9023;SLP10503;RGCUCOEUR;RGCU Cœur (RGCUCOEUR);VM;LINUX;CentOS_7.6;Prod;PROD;OR;4.00;5.00;35.00;4.00;5.00;35.00;5.25;;RGCU_OPERATEUR;RGCU opérateur;Actif
9022;SLP10504;RGCUCOEUR;RGCU Cœur (RGCUCOEUR);VM;LINUX;CentOS_7.6;Prod;PROD;OR;4.00;12.00;35.00;4.00;12.00;35.00;7.00;;RGCU_OPERATEUR;RGCU opérateur;Actif
9028;SLP10505;RGCUCOEUR;RGCU Cœur (RGCUCOEUR);VM;LINUX;CentOS_7.6;Prod;PROD;OR;6.00;10.00;35.00;6.00;10.00;35.00;8.50;;RGCU_OPERATEUR;RGCU opérateur;Actif
9027;SLP10506;RGCUCOEUR;RGCU Cœur (RGCUCOEUR);VM;LINUX;CentOS_7.6;Prod;PROD;OR;6.00;10.00;35.00;6.00;10.00;35.00;8.50;;RGCU_OPERATEUR;RGCU opérateur;Actif
9025;SLP10507;RGCUCOEUR;RGCU Cœur (RGCUCOEUR);VM;LINUX;CentOS_7.6;Prod;PROD;OR;6.00;10.00;35.00;6.00;10.00;35.00;8.50;;RGCU_OPERATEUR;RGCU opérateur;Actif
9024;SLP10508;RGCUCOEUR;RGCU Cœur (RGCUCOEUR);VM;LINUX;CentOS_7.6;Prod;PROD;OR;6.00;10.00;35.00;6.00;10.00;35.00;8.50;;RGCU_OPERATEUR;RGCU opérateur;Actif
9988;SLP10519;SITEWEBINS;SITES WEB INSTITUIONNELS (SITEWEBINS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;GDLC;GDLC;Actif
10000;SLP10520;SITEWEBINS;SITES WEB INSTITUIONNELS (SITEWEBINS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;GDLC;GDLC;Actif
9997;SLP10521;SITEWEBINS;SITES WEB INSTITUIONNELS (SITEWEBINS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;GDLC;GDLC;Actif
9998;SLP10522;SITEWEBINS;SITES WEB INSTITUIONNELS (SITEWEBINS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;GDLC;GDLC;Actif
10753;SLP10597;SNTRP;SNTRP (SNTRP);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;8.00;45.00;2.00;8.00;45.00;4.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
9134;SLP10598;SNTRP;SNTRP (SNTRP);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;8.00;45.00;2.00;8.00;45.00;4.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
10187;SLP10600;AGAPREV;Applicatif de Gestion de l’Activité de la Prévention (AGAPREV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;12.00;45.00;2.00;12.00;45.00;5.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
9575;SLP10601;AGAPREV;Applicatif de Gestion de l’Activité de la Prévention (AGAPREV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;12.00;45.00;2.00;12.00;45.00;5.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
11389;SLP10604;AGAPREV;Applicatif de Gestion de l’Activité de la Prévention (AGAPREV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;12.00;45.00;2.00;12.00;45.00;5.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
10704;SLP10605;AGAPREV;Applicatif de Gestion de l’Activité de la Prévention (AGAPREV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;12.00;45.00;2.00;12.00;45.00;5.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
12168;SLP10628;NOTARIAT;Notariat (NOTARIAT);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;165.00;2.00;4.00;165.00;3.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
11718;SLP10629;NOTARIAT;Notariat (NOTARIAT);VM;LINUX;Redhat_8.6;Prod;PROD;OR;4.00;4.00;265.00;4.00;4.00;265.00;5.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
11992;SLP10647;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;8.00;133.00;4.00;8.00;133.00;6.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
12279;SLP10648;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;8.00;103.00;4.00;8.00;103.00;6.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
11886;SLP10649;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;8.00;103.00;4.00;8.00;103.00;6.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
9375;SLP10650;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;8.00;103.00;4.00;8.00;103.00;6.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
11699;SLP10660;SITEWEBINS;SITES WEB INSTITUIONNELS (SITEWEBINS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;4.00;8.00;35.00;4.00;8.00;35.00;6.00;;GDLC;GDLC;Actif
10284;SLP10682;CAMPUSWEB;ConnaissAnce Multi-ProcessUS (web) (CAMPUSWEB);VM;LINUX;CentOS_7.9;Prod;PROD;OR;2.00;2.00;35.00;2.00;2.00;35.00;2.50;;GDLC;GDLC;Actif
11904;SLP10683;CAMPUSWEB;ConnaissAnce Multi-ProcessUS (web) (CAMPUSWEB);VM;LINUX;CentOS_7.9;Prod;PROD;OR;2.00;2.00;35.00;2.00;2.00;35.00;2.50;;GDLC;GDLC;Actif
12223;SLP10688;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;10.00;283.00;4.00;10.00;283.00;6.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
11039;SLP10689;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;10.00;233.00;4.00;10.00;233.00;6.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
12243;SLP10690;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;10.00;233.00;4.00;10.00;233.00;6.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
11392;SLP10691;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Suse_11_SuiteJeton;Prod;PROD;OR;4.00;10.00;233.00;4.00;10.00;233.00;6.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
12315;SLP10725;BIGDATTECT;BIG DATA TECH (BIGDATTECT);VM;LINUX;CentOS_7Server;Prod;PROD;ARGENT;5.333;10.667;419.667;5.333;10.667;419.667;8.00;;SERVICES_DATA_BRANCHE_RETRAITE;Services Data Branche Retraite;Actif
12315;SLP10725;CDSW;CDSW : Cloudera Data Science Workbench (CDSW);VM;LINUX;CentOS_7Server;Prod;PROD;ARGENT;5.333;10.667;419.667;5.333;10.667;419.667;8.00;;SERVICES_DATA_BRANCHE_RETRAITE;Services Data Branche Retraite;Actif
12315;SLP10725;INFRABIGDA;INFRA BIGDATA (INFRABIGDA);VM;LINUX;CentOS_7Server;Prod;PROD;ARGENT;5.333;10.667;419.667;5.333;10.667;419.667;8.00;;SERVICES_DATA_BRANCHE_RETRAITE;Services Data Branche Retraite;Actif
11862;SLP10727;SIDRGCURG;SID RGCU RG (SIDRGCURG);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;565.00;2.00;4.00;565.00;3.00;;RETRAITE_CARRIERE;Retraite Carrière;Actif
12404;SLP10744;AAH;Substitution AAH (AAH);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;2.00;55.00;4.00;2.00;55.00;4.50;;RETRAITE_DROITS;Retraite Droits;Actif
12427;SLP10747;PECS;Prise En Charge Sollicitations AAH (PECS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;85.00;2.00;4.00;85.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12435;SLP10750;PECS;Prise En Charge Sollicitations AAH (PECS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12422;SLP10751;PECS;Prise En Charge Sollicitations AAH (PECS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12423;SLP10757;ACLTSNGD;Alignement Clôture SNGD (ACLTSNGD);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12430;SLP10758;ACLTSNGD;Alignement Clôture SNGD (ACLTSNGD);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12445;SLP10762;ACLTSNGD;Alignement Clôture SNGD (ACLTSNGD);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;95.00;2.00;4.00;95.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12456;SLP10770;AAH;Substitution AAH (AAH);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12457;SLP10771;AAH;Substitution AAH (AAH);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12458;SLP10772;ACLTSNGD;Alignement Clôture SNGD (ACLTSNGD);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12459;SLP10773;ACLTSNGD;Alignement Clôture SNGD (ACLTSNGD);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;RETRAITE_DROITS;Retraite Droits;Actif
12474;SLP10776;MEDIATI_MO;MEDIATION_MO (MEDIATI_MO);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;6.00;35.00;4.00;6.00;35.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
12476;SLP10777;MEDIATI_MO;MEDIATION_MO (MEDIATI_MO);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;6.00;35.00;4.00;6.00;35.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
12533;SLP10811;DGECATALOG;DGE Catalogue (DGECATALOG);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;5.00;607.50;2.00;5.00;607.50;3.25;;DGE;DGE;Actif
12533;SLP10811;DGESUIVI;DGE Suivi Echanges & Statistiques (DGESUIVI);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;5.00;607.50;2.00;5.00;607.50;3.25;;DGE;DGE;Actif
15548;SLP10821;ADAUTI;ADAU-TI (ADAUTI);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;35.00;4.00;8.00;35.00;6.00;;RETRAITE;Retraite SI historique;Actif
13878;SLP10826;ADAUTI;ADAU-TI (ADAUTI);VM;LINUX;Redhat_7Server;Prod;PROD;OR;2.00;16.00;785.00;2.00;16.00;785.00;6.00;;RETRAITE;Retraite SI historique;Actif
13888;SLP10830;GEDV;GED Virtuelle (GEDV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;29.00;85.00;4.00;29.00;85.00;11.25;;STI_DEMAT;STI-Démat;Actif
13886;SLP10831;GEDV;GED Virtuelle (GEDV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;29.00;85.00;4.00;29.00;85.00;11.25;;STI_DEMAT;STI-Démat;Actif
13885;SLP10832;GEDV;GED Virtuelle (GEDV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;29.00;85.00;4.00;29.00;85.00;11.25;;STI_DEMAT;STI-Démat;Actif
13887;SLP10833;GEDV;GED Virtuelle (GEDV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;29.00;85.00;4.00;29.00;85.00;11.25;;STI_DEMAT;STI-Démat;Actif
13890;SLP10834;JMETER;JMETER (JMETER);VM;LINUX;Redhat_7.9;Prod;PROD;;4.00;10.00;35.00;4.00;10.00;35.00;6.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
13889;SLP10835;JMETER;JMETER (JMETER);VM;LINUX;Redhat_7.9;Prod;PROD;;4.00;10.00;35.00;4.00;10.00;35.00;6.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
13894;SLP10850;GRCDAIINF;GRC-DAI Infocentre (GRCDAIINF);VM;LINUX;Redhat_7Server;Prod;PROD;OR;6.00;16.00;1601.00;6.00;16.00;1601.00;10.00;;DAI_OPERATEUR;DAI opérateur;Actif
13899;SLP10854;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;CentOS_7.6;Prod;PROD;OR;4.00;4.00;35.00;4.00;4.00;35.00;5.00;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
13921;SLP10855;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;CentOS_7.6;Prod;PROD;OR;4.00;4.00;35.00;4.00;4.00;35.00;5.00;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
13904;SLP10856;RGCUREP;RGCU Répliqué (RGCUREP);VM;LINUX;Redhat_7.6;Prod;PROD;OR;4.00;60.00;415.00;4.00;60.00;415.00;19.00;;RGCU_OPERATEUR;RGCU opérateur;Actif
13929;SLP10880;GEDV;GED Virtuelle (GEDV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;29.00;95.00;4.00;29.00;95.00;11.25;;STI_DEMAT;STI-Démat;Actif
13927;SLP10881;GEDV;GED Virtuelle (GEDV);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;29.00;65.00;4.00;29.00;65.00;11.25;;STI_DEMAT;STI-Démat;Actif
13933;SLP10891;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;CentOS_7.6;Prod;PROD;OR;4.00;4.00;35.00;4.00;4.00;35.00;5.00;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
13931;SLP10892;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;CentOS_7.6;Prod;PROD;OR;4.00;4.00;35.00;4.00;4.00;35.00;5.00;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
13946;SLP10895;RGCUREP;RGCU Répliqué (RGCUREP);VM;LINUX;Redhat_7.6;Prod;PROD;OR;8.00;8.00;35.00;8.00;8.00;35.00;10.00;;RGCU_OPERATEUR;RGCU opérateur;Actif
13943;SLP10896;RGCUREP;RGCU Répliqué (RGCUREP);VM;LINUX;Redhat_7.6;Prod;PROD;OR;10.00;4.00;35.00;10.00;4.00;35.00;11.00;;RGCU_OPERATEUR;RGCU opérateur;Actif
13941;SLP10897;RGCUREP;RGCU Répliqué (RGCUREP);VM;LINUX;Redhat_7.6;Prod;PROD;OR;4.00;5.00;35.00;4.00;5.00;35.00;5.25;;RGCU_OPERATEUR;RGCU opérateur;Actif
13944;SLP10898;RGCUREP;RGCU Répliqué (RGCUREP);VM;LINUX;Redhat_7.6;Prod;PROD;OR;4.00;5.00;35.00;4.00;5.00;35.00;5.25;;RGCU_OPERATEUR;RGCU opérateur;Actif
13945;SLP10900;RGCUREP;RGCU Répliqué (RGCUREP);VM;LINUX;Redhat_7.6;Prod;PROD;OR;8.00;6.00;35.00;8.00;6.00;35.00;9.50;;RGCU_OPERATEUR;RGCU opérateur;Actif
13947;SLP10901;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;6.00;55.00;4.00;6.00;55.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
13942;SLP10902;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;6.00;55.00;4.00;6.00;55.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
15331;SLP10918;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;195.00;4.00;8.00;195.00;6.00;;STI_EDITIQUE;STI-Editique;Actif
15328;SLP10919;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;2.00;35.00;2.00;2.00;35.00;2.50;;STI_EDITIQUE;STI-Editique;Actif
15330;SLP10920;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;4.00;17.50;2.00;4.00;17.50;3.00;;STI_EDITIQUE;STI-Editique;Actif
15330;SLP10920;SEND_MAPPI;MAPPING : Systeme Editique de National Diffusion / Distribution (SEND_MAPPI);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;4.00;17.50;2.00;4.00;17.50;3.00;;STI_EDITIQUE;STI-Editique;Actif
15329;SLP10921;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;35.00;4.00;8.00;35.00;6.00;;STI_EDITIQUE;STI-Editique;Actif
15333;SLP10922;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;35.00;4.00;8.00;35.00;6.00;;STI_EDITIQUE;STI-Editique;Actif
15334;SLP10923;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;35.00;4.00;8.00;35.00;6.00;;STI_EDITIQUE;STI-Editique;Actif
15369;SLP10948;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;4.00;6.00;35.00;4.00;6.00;35.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
15368;SLP10949;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;4.00;6.00;35.00;4.00;6.00;35.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
15371;SLP10950;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;4.00;6.00;35.00;4.00;6.00;35.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
15367;SLP10951;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8.6;Prod;PROD;OR;4.00;6.00;35.00;4.00;6.00;35.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
15378;SLP10956;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;6.00;55.00;4.00;6.00;55.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
15379;SLP10957;INTEROPS;INTEROPS (INTEROPS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;6.00;55.00;4.00;6.00;55.00;5.50;;STI_OUTILS_PROD;STI-Outils PROD;Actif
15399;SLP10969;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;215.00;4.00;8.00;215.00;6.00;;STI_EDITIQUE;STI-Editique;Actif
15393;SLP10970;SEND;Systeme Editique National de Diffusion Distribution (SEND);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;4.00;85.00;2.00;4.00;85.00;3.00;;STI_EDITIQUE;STI-Editique;Actif
15392;SLP10971;DADYDSN;Service DAD@ ou DADe (DADYDSN);VM;LINUX;Redhat_8Server;Prod;PROD;OR;10.00;20.00;6402.00;10.00;20.00;6402.00;15.00;;DSN;DSN;Actif
15406;SLP10976;SAE-OPE;Système d'archivage électronique opérateur (SAE-OPE);VM;LINUX;Redhat_8.6;Prod;PROD;OR;2.00;2.00;85.00;2.00;2.00;85.00;2.50;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
15414;SLP10989;CAVICARE;CAVIMAC-ICARE (CAVICARE);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;8.00;95.00;2.00;8.00;95.00;4.00;;CAVIMAC;SI Cavimac;Actif
15477;SLP11029;SIRHIUS;Syst d'Information Ressources Humaines Intégré Unifié Simplifé (SIRHIUS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;1.00;1.00;17.50;1.00;1.00;17.50;1.25;;RH;RH;Actif
15477;SLP11029;WEBIRH;WEBIRH (WEBIRH);VM;LINUX;Redhat_8Server;Prod;PROD;OR;1.00;1.00;17.50;1.00;1.00;17.50;1.25;;RH;RH;Actif
15478;SLP11030;SIRHIUS;Syst d'Information Ressources Humaines Intégré Unifié Simplifé (SIRHIUS);VM;LINUX;Redhat_8Server;Prod;PROD;OR;1.00;1.00;17.50;1.00;1.00;17.50;1.25;;RH;RH;Actif
15478;SLP11030;WEBIRH;WEBIRH (WEBIRH);VM;LINUX;Redhat_8Server;Prod;PROD;OR;1.00;1.00;17.50;1.00;1.00;17.50;1.25;;RH;RH;Actif
15528;SLP11068;CONTACT;Contact GRC (CONTACT);VM;LINUX;Redhat_8.6;Prod;PROD;OR;1.333;1.00;198.333;1.333;1.00;198.333;1.583;;OUTIL_RELATION_CLIENT;Outil relation client;Actif
15528;SLP11068;CTC_ENT;CONTACT ENTRANT (CTC_ENT);VM;LINUX;Redhat_8.6;Prod;PROD;OR;1.333;1.00;198.333;1.333;1.00;198.333;1.583;;OUTIL_RELATION_CLIENT;Outil relation client;Actif
15528;SLP11068;CTC_MAIL;Contact Entrant Mail (CTC_MAIL);VM;LINUX;Redhat_8.6;Prod;PROD;OR;1.333;1.00;198.333;1.333;1.00;198.333;1.583;;OUTIL_RELATION_CLIENT;Outil relation client;Actif
15538;SLP11070;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;8.00;16.00;85.00;8.00;16.00;85.00;12.00;;DGE;DGE;Actif
15533;SLP11071;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;8.00;16.00;85.00;8.00;16.00;85.00;12.00;;DGE;DGE;Actif
15532;SLP11072;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;8.00;16.00;85.00;8.00;16.00;85.00;12.00;;DGE;DGE;Actif
15529;SLP11073;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;8.00;35.00;2.00;8.00;35.00;4.00;;DGE;DGE;Actif
15531;SLP11074;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;6.00;20.00;65.00;6.00;20.00;65.00;11.00;;DGE;DGE;Actif
15530;SLP11075;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;6.00;20.00;65.00;6.00;20.00;65.00;11.00;;DGE;DGE;Actif
15537;SLP11076;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;12.00;35.00;2.00;12.00;35.00;5.00;;DGE;DGE;Actif
15535;SLP11077;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;12.00;35.00;2.00;12.00;35.00;5.00;;DGE;DGE;Actif
15534;SLP11078;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;5.00;75.00;2.00;5.00;75.00;3.25;;DGE;DGE;Actif
15536;SLP11079;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;8.00;35.00;2.00;8.00;35.00;4.00;;DGE;DGE;Actif
15540;SLP11080;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;4.00;585.00;4.00;4.00;585.00;5.00;;DGE;DGE;Actif
15541;SLP11081;DGEPLATEF;Dispositif de Gestion des Echanges - Plateforme (DGEPLATEF);VM;LINUX;Redhat_8Server;Prod;PROD;OR;2.00;10.00;635.00;2.00;10.00;635.00;4.50;;DGE;DGE;Actif
15558;SLP11094;TELEMPLBO;Téléservice employeur compte ATMP BO (TELEMPLBO);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;12.00;45.00;4.00;12.00;45.00;7.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
15559;SLP11095;TELEMPLBO;Téléservice employeur compte ATMP BO (TELEMPLBO);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;12.00;45.00;4.00;12.00;45.00;7.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
15557;SLP11096;COMPTEATMP;Téléservice employeur compte ATMP FO (COMPTEATMP);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;55.00;4.00;8.00;55.00;6.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
15560;SLP11097;COMPTEATMP;Téléservice employeur compte ATMP FO (COMPTEATMP);VM;LINUX;Redhat_8Server;Prod;PROD;OR;4.00;8.00;55.00;4.00;8.00;55.00;6.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
15576;SLP11106;PPAS;Portail Partenaire de l'action sociale (PPAS);VM;LINUX;Redhat_7.9;Prod;PROD;OR;2.00;2.00;45.00;2.00;2.00;45.00;2.50;;ACTION_SOCIALE;Action Sociale;Actif
